"pid","assessed_value"
9224,177363.200457143
9225,380597.9228
9226,200730.3056
9227,137478.6722
9228,220124.453866667
9229,1202837.2158
9230,986476.0354
9231,215329.6314
9232,112047.847638095
9233,214622.806266667
9234,329884.5056
9235,350010.273666667
9236,367622.9994
9237,239002.9394
9238,524837.1652
9239,129433.7916
9240,158579.975866667
9241,218710.2112
9242,185493.617238095
9243,182406.172866667
9244,178204.126711111
9245,777033.004533333
9246,303146.175066667
9247,229117.422066667
9248,230510.4898
9249,109501.6884
9250,255302.7144
9251,392098.708
9252,268441.0098
9253,355743.807
9254,182904.025666667
9255,347542.528533333
9256,320874.552133333
9257,220759.449133333
9258,241647.475666667
9259,332885.0744
9260,343476.951466667
9261,134253.94653307
9262,119917.628612987
9263,188810.802590476
9264,175430.425380952
9265,493892.9062
9266,523914.2502
9267,230504.933533333
9268,168859.823844444
9269,255273.672866667
9270,298109.029466667
9271,260482.377536508
9272,367286.878066667
9273,271878.5128
9274,220291.182933333
9275,265126.0822
9276,481467.611333333
9277,204850.488333333
9278,1148907.2098
9279,145523.4078
9280,207510.212266667
9281,130097.152133333
9282,621719.704133333
9283,267131.647866667
9284,298486.547666667
9285,204197.220466667
9286,416547.7056
9287,193106.082711111
9288,98168.2894
9289,818477.600933333
9290,94000.1139333333
9291,192007.405866667
9292,423195.794266667
9293,200421.0566
9294,285514.53245641
9295,244737.576466667
9296,213081.140466667
9297,345449.652838095
9298,137375.602666667
9299,169261.18592381
9300,351796.000533333
9301,214687.439533333
9302,298220.623666667
9303,132678.060666667
9304,209905.673228571
9305,464873.055466667
9306,604590.0854
9307,492663.370733333
9308,209972.008333333
9309,311736.736
9310,452954.988133333
9311,1900592.20586667
9312,271359.296866667
9313,225136.101066667
9314,178690.901066667
9315,1147901.3246
9316,274339.023533333
9317,239403.839933333
9318,296688.976380952
9319,223312.451305983
9320,191185.298114286
9321,166416.943962637
9322,1153418.86097778
9323,741920.8652
9324,184619.701095238
9325,542306.0334
9326,453772.218133333
9327,178487.873333333
9328,573183.2654
9329,121219.854866667
9330,146464.840933333
9331,303310.689533333
9332,162479.571333333
9333,109545.388533333
9334,325654.035828571
9335,338280.338666667
9336,80111.589
9337,132319.678457143
9338,251477.2724
9339,145015.070333333
9340,320217.6014
9341,182987.720133333
9342,218130.470057143
9343,308883.697606061
9344,680751.9142
9345,243886.707848485
9346,379806.929
9347,508179.5292
9348,114809.994507692
9349,231583.935866667
9350,359272.065066667
9351,367035.616933333
9352,147547.030860606
9353,177176.565574359
9354,195621.765923809
9355,105654.4804
9356,230477.116955556
9357,194292.101866667
9358,377286.550466667
9359,469493.839895238
9360,308017.2282
9361,188281.236266667
9362,283036.2516
9363,178780.943047619
9364,212986.956533333
9365,304608.174666667
9366,297182.150333333
9367,271854.987533333
9368,472368.592533333
9369,592793.813866667
9370,257849.212133333
9371,342717.980466667
9372,251798.620666667
9373,254141.289961905
9374,220524.48792381
9375,215500.572266667
9376,172819.803533333
9377,270989.396333333
9378,563976.616533333
9379,225578.526755555
9380,151195.635057143
9381,399090.064666667
9382,187726.70392381
9383,351239.337866667
9384,172642.486933333
9385,240547.669133333
9386,150724.265533333
9387,301584.535666667
9388,803476.633977778
9389,250343.3828
9390,126218.770866667
9391,1604450.37286667
9392,1555599.37733333
9393,241032.395666667
9394,275302.558333333
9395,152897.0142
9396,1585731.53953333
9397,233933.186046154
9398,165301.768933333
9399,360543.715044444
9400,96478.6584666667
9401,137657.799866667
9402,303409.248666667
9403,227459.173066667
9404,587465.206533334
9405,253132.82227619
9406,106008.242695238
9407,140289.621066667
9408,320490.041133333
9409,133612.871866667
9410,327004.584466667
9411,164790.623333333
9412,188754.1938
9413,142991.180060606
9414,394391.564066667
9415,530694.8022
9416,305246.276733333
9417,187160.919782345
9418,141079.758266667
9419,388617.605533333
9420,200296.4616
9421,529628.597733333
9422,404990.293333333
9423,213792.135219048
9424,339091.121266667
9425,160635.2816
9426,226874.113561905
9427,343116.460933333
9428,570686.221714286
9429,238662.0162
9430,192617.0872
9431,366431.252333333
9432,270008.331333333
9433,268912.5618
9434,147171.445393939
9435,357552.276711111
9436,138513.719466667
9437,310714.143333333
9438,93644.3531333333
9439,242942.751066667
9440,112577.463933333
9441,182556.382609524
9442,521065.702666667
9443,305933.261733333
9444,431611.828047619
9445,93598.5924571429
9446,113614.250047619
9447,436845.263676191
9448,328273.905733333
9449,853966.337133333
9450,165565.244060606
9451,196896.873866667
9452,88658.1673333333
9453,158688.5282
9454,124574.468979487
9455,473720.819657143
9456,259924.886333333
9457,233771.07327619
9458,160133.1838
9459,221166.165666667
9460,213200.780209524
9461,368071.8252
9462,329475.796933333
9463,164573.824495238
9464,98746.9622
9465,1061234.46626667
9466,440949.589466667
9467,119107.373066667
9468,220412.290933333
9469,253204.465457143
9470,155135.474133333
9471,388252.2686
9472,224523.18887619
9473,183370.590787879
9474,167578.059857143
9475,359898.2612
9476,313818.810099634
9477,781723.886666667
9478,709806.776533334
9479,279866.3742
9480,299843.4224
9481,208416.648866667
9482,176739.315866667
9483,292190.0452
9484,424734.580466667
9485,317330.5812
9486,135703.6652
9487,267237.479466667
9488,137940.281466667
9489,187452.182066667
9490,173682.824866667
9491,294516.516230303
9492,214796.983866667
9493,552211.228133333
9494,175827.875066667
9495,517171.1776
9496,109374.650619048
9497,84499.0414666667
9498,254814.829511111
9499,200123.656733333
9500,220208.600533333
9501,292779.9464
9502,170408.370466667
9503,299124.137333333
9504,112072.471904762
9505,1033876.83226667
9506,451592.956333333
9507,1243340.708
9508,298235.606
9509,224031.955933333
9510,288581.0804
9511,247956.031333333
9512,108619.9199
9513,185458.990780952
9514,1364105.84558095
9515,321644.94
9516,127889.723047619
9517,374179.384606061
9518,575726.997
9519,637284.063866666
9520,206060.339688889
9521,696887.981066667
9522,76449.6438571428
9523,297847.711866667
9524,183824.920733333
9525,311961.638285714
9526,218310.2208
9527,619557.050333333
9528,180861.483333333
9529,448665.486666667
9530,133680.652577778
9531,270115.445
9532,158204.55
9533,146136.936095238
9534,125578.0608
9535,450425.303666667
9536,137820.8152
9537,161898.855533333
9538,448075.544266667
9539,1108254.52552381
9540,507764.097466667
9541,334591.438933333
9542,220348.527714286
9543,193459.499507692
9544,140333.450261111
9545,150609.25855873
9546,178627.359952381
9547,418701.493733333
9548,265422.394555556
9549,205243.592066667
9550,1632963.2768
9551,153663.739777778
9552,297239.1166
9553,339516.807733333
9554,36455.3274666667
9555,295173.4808
9556,277474.3094
9557,141896.632222222
9558,344808.214133333
9559,175862.851666667
9560,153935.846422511
9561,214474.680533333
9562,913414.480133333
9563,243815.213533333
9564,264989.4796
9565,241574.035666667
9566,283246.440266667
9567,142286.933733333
9568,694315.784866667
9569,145058.707127273
9570,729877.532866667
9571,137482.5844
9572,337298.990333333
9573,148980.600933333
9574,715512.492
9575,267672.469
9576,96094.7159714286
9577,253531.715
9578,116012.659304762
9579,180341.964952381
9580,158409.124133333
9581,250668.296466667
9582,243969.556666667
9583,520375.039666667
9584,164804.571111111
9585,227509.633142857
9586,374315.828
9587,284203.080266667
9588,207638.9566
9589,653210.981533333
9590,301695.330577778
9591,117702.758066667
9592,184113.784
9593,298785.640666667
9594,138884.951133333
9595,277950.848666667
9596,198905.6452
9597,229975.948466667
9598,117676.471466667
9599,123796.082466667
9600,249781.754133333
9601,366809.796133333
9602,520655.734933333
9603,92555.6444666666
9604,303580.670223377
9605,298222.591066667
9606,97732.7013555555
9607,480133.276866667
9608,310475.693295238
9609,748476.5192
9610,69061.8231809524
9611,135669.680333333
9612,353382.177
9613,139444.341666667
9614,271902.290733333
9615,129074.667533333
9616,163275.661727273
9617,112594.002727273
9618,422070.867342857
9619,181670.890333333
9620,202775.243728571
9621,118503.214333333
9622,431173.750266666
9623,209361.902304762
9624,171772.857466667
9625,254521.894466667
9626,144481.983733333
9627,300543.448333333
9628,946832.7148
9629,260880.8312
9630,539000.128333334
9631,131848.99807215
9632,343772.946533333
9633,114749.718333333
9634,146292.374133333
9635,397326.932466667
9636,123479.6412
9637,138296.154533333
9638,390981.820666667
9639,363958.374822222
9640,155184.770990476
9641,183655.064304762
9642,328094.141809524
9643,356629.807066667
9644,67823.4051333333
9645,218131.465714286
9646,244834.421933333
9647,405571.596666667
9648,280681.5884
9649,196043.196266667
9650,385240.976
9651,444206.5212
9652,144167.230666667
9653,233894.851857143
9654,1453083.31
9655,214281.300666667
9656,201950.960371429
9657,1141884.19066667
9658,415499.219257143
9659,138043.564666667
9660,169751.6592
9661,1023939.22112381
9662,79899.3400717949
9663,248286.520733333
9664,357606.4546
9665,183794.296409524
9666,212542.138838095
9667,506653.2232
9668,252901.4426
9669,147274.381133333
9670,365665.432333333
9671,166619.4574
9672,337885.086533333
9673,291080.978866667
9674,287704.033066667
9675,242370.6144
9676,821545.472742857
9677,193046.640666667
9678,1698421.5626
9679,120994.877727273
9680,252709.401333333
9681,155776.4672
9682,298905.142933333
9683,367003.869580953
9684,348994.6336
9685,76410.182647619
9686,304056.266
9687,185971.898203922
9688,480643.8388
9689,134066.396616667
9690,1896128.6024
9691,173479.258666667
9692,505229.623466667
9693,215036.069495238
9694,255098.21
9695,174394.835504762
9696,531862.4952
9697,397450.340333333
9698,177706.622866667
9699,350858.900333333
9700,433792.380333333
9701,166524.857133333
9702,628910.251466667
9703,124836.445664286
9704,1589672.1294
9705,83237.7334666666
9706,99466.8558
9707,252078.621266667
9708,308616.928133333
9709,256195.031666667
9710,284450.946666667
9711,285137.580133333
9712,233881.118
9713,833609.875133333
9714,248859.183666667
9715,270426.994314286
9716,183853.187266667
9717,257707.6896
9718,314364.105511111
9719,432870.765066667
9720,691230.96
9721,233281.11207619
9722,407602.462533333
9723,931898.612133333
9724,224072.746466667
9725,329453.707933333
9726,111426.729666667
9727,164388.3198
9728,163360.643733333
9729,269795.379333333
9730,163023.441533333
9731,1339914.54314286
9732,231712.720110623
9733,233672.742031746
9734,731801.535266667
9735,123917.5682
9736,283737.8508
9737,561374.706533333
9738,728348.066066667
9739,146424.703780952
9740,2144723.61622857
9741,191118.469133333
9742,95507.3489333333
9743,132919.301133333
9744,320778.471266667
9745,141388.501266667
9746,154467.386666667
9747,100883.939133333
9748,518216.984333333
9749,246707.183828571
9750,631976.6556
9751,263415.166742857
9752,469817.537228571
9753,203326.344533333
9754,346240.053111111
9755,717322.026466667
9756,270167.714266667
9757,163627.923666667
9758,447570.064438095
9759,648674.166946032
9760,362129.643333333
9761,229996.461552381
9762,170302.4312
9763,191468.389866667
9764,218744.135419048
9765,406989.609333333
9766,140066.3936
9767,246075.304
9768,122807.5442
9769,304107.613466667
9770,374660.077933333
9771,1401512.48246667
9772,580085.430666667
9773,96285.2883809524
9774,175758.805733333
9775,226934.558180952
9776,172810.090333333
9777,1070630.63868571
9778,342710.164666667
9779,409941.7146
9780,340633.840466667
9781,319748.990171428
9782,145869.931933333
9783,158072.630533333
9784,163145.641104762
9785,283000.220933333
9786,442690.822533333
9787,250031.104066667
9788,279719.436866667
9789,217468.151133333
9790,137293.991133333
9791,278364.162
9792,165375.486333333
9793,452395.3344
9794,200809.532
9795,253540.0908
9796,448427.789533333
9797,568689.268933333
9798,270720.1934
9799,322607.229866667
9800,130885.694933333
9801,150587.748714286
9802,114301.312666667
9803,152326.9756
9804,972152.016333333
9805,226870.9304
9806,127743.981660317
9807,190082.743933333
9808,182658.7588
9809,369989.634727273
9810,168347.8458
9811,510223.5604
9812,129539.783666667
9813,328094.751
9814,391037.776266667
9815,154114.726060606
9816,189559.761392982
9817,205285.4692
9818,208851.728733333
9819,348691.038866667
9820,296925.644333333
9821,344579.171866667
9822,322593.487
9823,1187737.10822857
9824,332181.890266667
9825,262260.940729915
9826,188921.327666667
9827,147420.923333333
9828,1136426.31213333
9829,508561.016533333
9830,332781.081466667
9831,258965.281733333
9832,385633.322
9833,197060.695533333
9834,295538.597866667
9835,154398.246866667
9836,413350.964533333
9837,279295.19094359
9838,195748.715866667
9839,136071.188933333
9840,144273.211733333
9841,578616.988212121
9842,88863.3038363637
9843,1449495.62
9844,297667.794066667
9845,267139.5114
9846,188430.595980952
9847,289099.218133333
9848,428824.327
9849,513483.21352381
9850,1242192.27493333
9851,365245.506266667
9852,432863.58307619
9853,132784.058333333
9854,83948.1593619047
9855,190933.786561905
9856,191151.912460606
9857,194362.842561905
9858,185790.807666667
9859,452767.168933333
9860,282656.276704762
9861,208664.728133333
